date,text
2018-03-24 19:47:00.000,-- sy tanya ke petugasnya katanya salah lalu kenapa terpampang disana diskon?Ayo ini kenapa ya? 3. Ada tulisan dikasih belanja 50 rb lebih tebus wafer 10rb lalu sy beli wafer nya bukan 10 rb malah 12 rb sekian padahal tertera struk sy itu jumlahnya 54 rba
2018-03-24 19:44:00.000,1. Sy melihat di rak sebuah pewangi pakaian tertulis ada gratis sabun sy beli empat gak da satupun dapat sabun? KLw emang gak da jangan nipu! 2. Sy hendak membeli sabun pencuci muka tertera harganya 14 rban diskon saat hendak bayar jd 24 rban tanpa diskon ---
2018-03-24 19:42:00.000,Semoga ini bisa jd pembelajaran karna gak mungkin tiap kali belanja mesti cek lagi dan hitung2 Lg. Kejadian ini bukan sekali diakali tp sering makanya sekarang sy jeli untuk berbelanja di Alfa apa Lg dg banyak kasus yg share pengalaman mereka.
2018-03-24 19:41:00.000,Hari ini lg2 sy menemukan pelanggaran petugas Anda saat sy berbelanja di Alfamart jatijajar. @sahabatalfamart @YLKI_ID @LAPOR1708 @DivHumas_Polri @PemprovJabar @info_depok
2018-03-24 18:08:00.000,Mohon tindak lanjut yang nyata seandainya ada laporan dan atau kalau pelapor bohong atas laporanya diberi sanksi
2018-03-24 17:28:00.000,Selamat sore Bapak Presiden Mohon segera Laporan saya ditindak lanjuti Maladministrasi dan kriminalisasi Pengadilan militer III/12 Surabaya perkara sudah disidangkan putus cacat demi hukum dan batal demi hukum Disidangkan kembali dengan PERKARA DAN MATERI YANG SAMA
2018-03-24 16:56:00.000,Biar kapok!Memang duit tak seberapa.Tapi kartu halo yg sdh resmi ditutupmasa bisa “ketinggalan” data rek sy utk didebet kartu halo yg sdh atas nama org lain.Thank you Bro @RiccoMontella
2018-03-24 16:55:00.000,@Metro_TV @aduanBRTI @kemkominfo @BSSN_RI @CCICPolri @itsmeCyberarmy @tvOneNews @viralsosmed @YLKI_ID @OfficialRCTI @Kemenperin_RI @Kemen @jokowi @Pak_JK @fadlizon @Fahrihamzah @prabowo @aniesbaswedan @LAPOR1708 @TwitterID @
2018-03-24 16:32:00.000,Whatttt?????
2018-03-24 15:52:00.000,@UCNews_ID @UCBrowserIndo cc: @LAPOR1708 @kemkominfo
2018-03-24 15:15:00.000,https://www. facebook.com/adi.wilmanaput ra/posts/2095907623759000 … @TelkomCare @TelkomPromo ini kok pelayanan anda jelek sekali ya? Putus 2 minggu dan telpon 147 nggak ada solusi perlu saya viralkan biar rame? @kemkominfo @Kemenkumham_RI @jokowi @LAPOR1708 @OmbudsmanRI137 @dokterMade @detikcom @kompascom @DKIJakarta pic.twitter.com/gXXmqJo8Dk
2018-03-24 15:12:00.000,https://www. facebook.com/Ucupz/posts/10 160135181470084 … @TokopediaCare @tokopedia toko teman saya di web anda masih bermasalah kok anda tidak ada solusi ya apa perlu saya viralkan terus? Di @bukalapak malah bagus tuh @kemkominfo @Kemenkumham_RI @Kemendag @jokowi @detikcom @dokterMade @LAPOR1708 @kompascom pic.twitter.com/JO31ZfdBkK
2018-03-24 13:05:00.000,Lapor saja. Kawal Pembangunan #ayoLAPOR untuk #banjarmasinBISA #banjarmasinBAIMAN #lapor1708 … https://www. instagram.com/p/BgsC4OsHl5o/
2018-03-24 10:39:00.000,Yth @LAPOR1708 @KSPgoid saya mengajukan pemecahan sertifikat di Kantor Pertanahan Kabupaten Bintan Kepulauan Riau pada bulan Juni dan Juli 2017 dengan nomor berkas 002700 dan 002358 sampai skrg blm slesai. Mohon tindak lanjutnya. Terima Kasih pic.twitter.com/ZgJkJgJ8ut
2018-03-24 10:34:00.000,Bukannya Twitter sudah bisa support sampai 280 karakter ya?
2018-03-24 10:18:00.000,Selamat siang @LAPOR1708 saya mau bertanya. Saya buat sim jadi tanggal 23 kemaren. Akan tetapi pencantuman jenis kelamin salah. Dan saya di suruh menunggu cetak ulang dan bayar lagi mohon solusi
2018-03-24 09:39:00.000,Sebanarnya bukan masalah lapor malapor tp eksen kerja dari SATGAS
2018-03-24 08:37:00.000,@jokowi @aniesbaswedan @sandiuno @DKIJakarta @qluesmartcity @LAPOR1708 @detikcom Tolong Lansia n Difable lebih dibantu dalam menikmati layanan publik. Coba berada diposisi mereka? Sy jg sering lihat diskriminasi n tanpa hati terhadap mereka.
2018-03-24 08:32:00.000,@LAPOR1708 @KSPgoid @OmbudsmanRI137 Diwilayah Depok kec. Tapos Kel. Cilangkap Rt. 2 RW 7 Prona sertifikasi tanah dikenakan bea Rp.500.000- per titik oleh ketua RT utk administrasi ongkos petugas BPN materai. Apa itu dibenarkan? Setahu saya program tsb gra
2018-03-24 08:26:00.000,Saya ja banyak aduan atas kejadian tidak menyenangkan n kriminal bahkan cc ke @jokowi @aniesbaswedan @sandiuno @DKIJakarta @qluesmartcity @detikcom @LAPOR1708 Tak jua ada bantuan serius memperbaiki n mengevaluasi transport ini.
2018-03-24 08:11:00.000,Terima kasih sudah membantu menyuarakan
2018-03-24 08:10:00.000,Dear pemerintah kapan urusan dan hal2 terkait urusan publik itu mudah cepat sederhana bahkan baik dalam pelayanan n hasil sehingga bisa kayak diluar negri yg mengurus apapun transparant jelas mudah simple n nyaman. Makasih Pak President Indonesia
2018-03-24 08:06:00.000,@DKIJakarta @jokowi @kemenhub151 @detikcom @qluesmartcity @aniesbaswedan @sandiuno Mohon pd pemerintah 2018 masih saja jajaran pelayanan publik kayak gini. swasta ja bisa datang pagi pulang malam. Tolong perbaiki jam kerja pelayan publik yg seenaknya ni
2018-03-24 00:01:00.000,Sy gak bisa aktifkan mobile jkn sms verifikasi no hp gagal terus
2018-03-23 23:54:00.000,Diganti aja pecahan either 20rb atau 2rb nya
2018-03-23 23:44:00.000,Momennya pas dgn arahan bapak Gubernur Aceh @infoirwandi . dan sudah kita sampaikan juga ke wakilnya @niriansyah agar sistem pemantauan APBAceh terintegrasi dengan @LAPOR1708 . #mendekatkanRakyatDgnPemimpinnya https:// twitter.com/LAPOR1708/stat us/977176916489797632 …
2018-03-23 23:20:00.000,Kritik yang berujung hukum - sudah sesuai kah? @KomnasHAM @Kemenkumham_RI @KomisiYudisial @OmbudsmanRI137 @DPR_RI @LAPOR1708 @kumham_kalsel @kumhamkalsel @Klikkalsel_news @tvOneNews @ILC_tvOnenews @karniilyas @Fahrihamzah @ZUL_Hasan @NetizenTofa http:// klikkalsel.com/perkara-syahid uddin-dilimpahkan-ke-pn/ …
2018-03-23 22:34:00.000,Silakan dukung @LAPOR1708 #1306712 Sasaran Penerima KKS https://www. lapor.go.id/id/1306712
2018-03-23 20:53:00.000,Assalamualaikum pak @_Fahri_Hamzah_ pak bisa angkat & publik maslah km 8000an pkerja MOKER yg di PHK sepihakkrn km mungkin sdh dianggap sampah bt PEMERINTAH PUSAT @hanifdhakiri @IgnasiusJonan @KomisiIX @DPR_RI @LAPOR1708 @KontraS @irmasuryani_A07 #korbanphkfreeport @lokataru_id https:// twitter.com/Fahrihamzah/st atus/976658075644907520 …
2018-03-23 20:35:00.000,#KamiTerhubungLAPOR malam ini. Ayo sampaikan aduan kamu mengenai pembangunan dan pelayanan publik melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708. #AyoLAPOR pic.twitter.com/XY7HUMZnuU
2018-03-23 20:00:00.000,Dan terakhir untuk para warga Jakarta. Kamu dapat menyampaikan laporan seputar pelayanan publik pemerintah melalui http://www. lapor.go.id atau SMS ke 1708 dengan format: DKI (spasi) Isi Aduan. Mari LAPOR! #AyoLAPOR #KamiTerhubungLAPOR pic.twitter.com/d1BpJXC7tL
2018-03-23 19:49:00.000,Kediri ????
2018-03-23 19:45:00.000,Selanjutnya adalah sebuah kabupaten di Jawa Tengah yaitu Kabupaten Kendal. Dengan mengetik SMS: KENDAL (spasi) Isi Aduan dan kirimkan ke 1708 warga Kendal dapat menyampaikan pengaduan mengenai pembangunan dan pelayanan publik pemerintah. #AyoLAPOR #KamiTerhubungLAPOR pic.twitter.com/LtTwH7MR2c
2018-03-23 19:30:00.000,Pertama adalah Kota Banjarmasin. Ibukota Provinsi Kalimantan Selatan ini sudah terhubung dengan LAPOR!. Rekan yang berada di Banjarmasin dapat menyampaikan laporan kamu melalui SMS ke 1708 dengan format: BANJARMASIN (spasi) Isi Aduan. #AyoLAPOR #KamiTerhubungLAPOR pic.twitter.com/IARyBe7a49
2018-03-23 19:13:00.000,Pak @hanifdhakiri ini balsan dr Herman MOKER : Orang jujur selalu di zolimi Orang Munafik selalu tunduk & takut pada pengusaha......!!!!! @lokataru_id @IgnasiusJonan @DPR_RI @KomisiIX @nurkholis_h @irmasuryani_A07 @fahiraidris @bambangsoesatyo @LAPOR1708 #korbanphkfreeport https:// twitter.com/hanifdhakiri/s tatus/976970011179757569 …
2018-03-23 19:05:00.000,Malam ini LAPOR! akan memberitahukan beberapa pemerintah daerah yang sudah terhubung dengan LAPOR!. Ikuti terus tweet kami ya #AyoLAPOR #KamiTerhubungLAPOR
2018-03-23 19:00:00.000,Selamat malam rekan-rekan! Besok akhir pekan nih sudah ada rencana berakhir pekan? #AyoLAPOR
2018-03-23 18:44:00.000,Assalamualaikum pak @jokowi dgn kata apalagi km 8000an + anak istri kami pekerja yg di PHK sepihak harus memohon tolong pak temuin Team Advokasi @lokataru_id biar slesaikan msalah MOKER @hanifdhakiri @IgnasiusJonan @irmasuryani_A07 @LAPOR1708 @Yusrilihza_Mhd #korbanphkfreeport
2018-03-23 15:52:00.000,Telah dilaksanakan: Rapat Koordinasi Percepatan Replikasi Inovasi Pelayanan Publik di Jawa Timur pic.twitter.com/EX17ig1aVP
2018-03-23 15:36:00.000,@LAPOR1708 @PT_TransJakarta layanan dibuka sampai 16.00 tapi faktanya pukul 15.00 layanan sudah tutup beberapa warga tidak terlayani informasi terkait layanan di tiap wilayah tidak sama informasinya memberikan kesan dipingpong mohon penjelasan trims pic.t
2018-03-23 14:22:00.000,Halo Andi mohon sampaikan pertanyaan Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat langsung ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/uIRCcbybyQ
2018-03-23 14:19:00.000,Halo Arifin mohon sampaikan laporan Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/DT5nT36Te7
2018-03-23 14:18:00.000,Halo Stefanus mohon sampaikan laporan Anda melalui http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/Qe0JQoMsKz
2018-03-23 14:11:00.000,@LAPOR1708 sudah jam 14.10 Petugas kecamatan belum juga ada.sedang acara ulang tahun...gmn nih pelayanan nya ? pic.twitter.com/0S08kXkJ0L
2018-03-23 12:42:00.000,Tambah admin @pln_123 tolong tuh dijalan dikla pemda kabupaten tangeranv yg sudah di urug di buat bagus lagi jangan asal2an dan jalan yg rusak setelah penggalian di bagusin lg bikin bahaya saja
2018-03-23 12:19:00.000,https:// m.facebook.com/story.php?stor y_fbid=1196586923804590&id=100003598810455 …  monggo bapak2 PEMIMPIN YG BAIKSEMOGA ADA RASA KASIH buat kami @jokowi @KomisiYudisial @KomnasHAM @DPR_RI @DPDRI @fahiraidris @nurkholis_h @OmbudsmanRI137 @hanifdhakiri @lokataru_id @haris_azhar @gobai_aser #KorbanPHKFreeport @risk_center @LAPOR1708
2018-03-23 12:05:00.000,@LAPOR1708 : Yth. Direktorat Jenderal Imigrasi untuk daftar antrian paspor online di web imigrasi kenapa tidak bisa memilih tanggal nya? tanggal tidak available sampai tahun 2024 dicoba pilih ke kanim wilayah lain di indonesia semua sama tidak ada pilihan
2018-03-23 12:00:00.000,https:// m.facebook.com/story.php?stor y_fbid=1196586923804590&id=100003598810455 …  monggo bapak bapak PEMIMPIN YG BAIKSEMOGA ADA RASA KASIH buat kami @jokowi @KomisiYudisial @KomnasHAM @DPR_RI @DPDRI @fahiraidris @nurkholis_h @OmbudsmanRI137 @hanifdhakiri @lokataru_id @haris_azhar @gobai_aser #KorbanPHKFreeport @risk_center @LAPOR1708
2018-03-23 11:43:00.000,JADI APA JAMINANNYA KALAU TDK AKAN ADA LAGI TAGIHAN SUSULAN YG ANEH2 ???? @pln_123 @OmbudsmanRI137 @LAPOR1708
2018-03-23 11:05:00.000,@GoldenBeard88 Laporan Anda #1954067 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-23 09:23:00.000,@kemkominfo @DivHumas_Polri @LAPOR1708 ini website masih belum di blokir juga bos ? voa-islam sampe bisa versi mobile gitu biarin aja trus hoax merajalela pic.twitter.com/oYRguhN6k0
2018-03-23 08:41:00.000,@LAPOR1708 mau tanya apa kah bikin kk baru gak bisa bareng sama http:// ktp.sy pindah ke kabupaten dari kota bandung
2018-03-23 08:32:00.000,Mohon maaf untuk pengaturan lampu lalu lintas bukan kewenganan kami.
2018-03-23 08:19:00.000,Pengaturan Traffic Light Tomang perlu segera disesuaikan agar tidak menambah panjangnya kemacatan. Terkecuali memang disengaja... @lalinjalantolid @KemenPU @Info_BinaMarga @PTJASAMARGA #ElshintaNewsChannel @LAPOR1708 pic.twitter.com/4GOEWm3sye
2018-03-23 08:04:00.000,BAHAYA! Pihak PLN tidak memperbaiki jalur jaringan listrik ini alat yang sudah rusak masih dibiarkan dan membahayakan. @pln_123 @OmbudsmanRI137 @LAPOR1708 @aheryawan @Deddy_Mizwar @infocianjur @infocisels pic.twitter.com/ANxeinFIzu
2018-03-23 03:39:00.000,Woeeeee listriknya nyalahin udah 1 jam lebih ini wilayah tanggilanginsidoarjo. Jangan bayarnya aja dimahalin tp kualitas pegawainya rendah. Pecat aja petugas @infoPLN @pln_123 wilayah tanggulangin SDA. @jokowi @LAPOR1708 @e100ss
2018-03-22 23:13:00.000,@LAPOR1708 pic.twitter.com/tU1Nvv65sO
2018-03-22 22:24:00.000,Judulnya penawaran knp auto setuju kl tdk menghubungi?! @BankBTNcoid @as_sinarmas @YLKI_ID @LAPOR1708 pic.twitter.com/STuGa2YVkP
2018-03-22 21:53:00.000,Sebelum ganti meteran sy cuma di info total tagihan Maret 2018 & biaya strom prabayar sdh sy lunasi lalu baru nongol tagihan baru apa jaminan tdk akan ada lagi tagihan spt ini lagi? @OmbudsmanRI137 @LAPOR1708
2018-03-22 21:49:00.000,Kenapa tidak di infokan sebelum penggantian meteran? Bagaimana kalau minggu depan/bulan depan bakal nongol lagi tagihan susulan? @OmbudsmanRI137 @LAPOR1708
2018-03-22 21:40:00.000,Halo Tadi ada pemeliharaan sebentar saja. Sekarang sudah aktif dan bisa digunakan lagi. Terima kasih atas perhatiannya.
2018-03-22 21:12:00.000,@LAPOR1708 tolong ini salah satu PNS diajarin cara menggunakan sosial media yg baik dan benar bicaranya nampak seperti bkn PNS kasihan PNS ini makan gaji buta main sosial media menyebarkan cyber bullying pic.twitter.com/iJUqc9fFez
2018-03-22 19:47:00.000,Mohon perhatian untuk KORBAN PEJABAT PAKPAK BHARAT . WARGA MISKIN PENDIDIKAN KELAS 5 SEKOLAH DASAR . NAPI KORUPSI 78 TAHUN @jokowi @GeneralMoeldoko @Kemenkumham_SUM @LBH_Jakarta @YLBHI @LAPOR1708 @KomnasHAM @PolhukamRI https:// twitter.com/BapakRI/status /976420577291403265 …
2018-03-22 19:27:00.000,Saya ingin melaporkan @ATRBPN_LEBAK . Mereka tidak mengurusi & melayani sertifikat rumah dengan baik. Sudah sejak 2017 surat2 tanah gantung di @atr_bpn Lebak. Mohon di sidak ada apa disana apa yg di kerjakan kok bertahun2 Padahal maja masuk program Kota Baru Pak @jokowi .
2018-03-22 17:59:00.000,@pln_123 @OmbudsmanRI137 @LAPOR1708 pakai acara ngancam mau bongkar segala yg dodol siapa? Makanya kalo hitung yg benar tdk ada rincian resmi asal tagih aja
2018-03-22 17:57:00.000,@pln_123 @OmbudsmanRI137 @LAPOR1708 bagaimana dgn bulan depan apakah ada lagi tagihan susulan? kalo memang harus kasih uang makan transport atau uang nginep kasih tau dong
2018-03-22 17:56:00.000,@pln_123 @OmbudsmanRI137 @LAPOR1708 pd saat ganti meteran cuma di info lunasi tagihan bulan terakhir & biaya strom token awal saja stlh berjalan seminggu baru keluar angka aneh itu
2018-03-22 17:53:00.000,@pln_123 @OmbudsmanRI137 @LAPOR1708 sy dpt sms kurang tagih Idpel 543400331763 Rp. 899217- dg No. Registrasi 5438070012814 tnp di info dulu pd saat ganti meteran. Dari mana angka itu nongol? Apa jaminan tdk ada tagihan aneh spt itu di bulan depan ??
2018-03-22 17:49:00.000,Kpn terakhir kk
2018-03-22 17:29:00.000,Kpn berakhir kk
2018-03-22 15:49:00.000,Selidiki ini pak yaaa sudah ampe mana prosesnya please tolong yaaa #KorbanPHKfreeport @risk_center @OmbudsmanRI137 @LAPOR1708 @nurkholis_h @fahiraidris @hanifdhakiri @KomnasHAM @lokataru_id pic.twitter.com/ApXeUibDWW
2018-03-22 15:11:00.000,Klw bnr ada kec sprti itu hrs scpat mungkin di tndak lnjuti ad apa sbnrny kok ad kec sprti itu
2018-03-22 14:50:00.000,Cc @LAPOR1708
2018-03-22 14:39:00.000,Klw srt edrn kec tk brcap bsa di blg ilegal prlu di tinjau dn di prtanyakn ada apa ???
2018-03-22 14:36:00.000,Maaf mau tanya Mau nikah ko dipersulit didesa kelurahan kaliwadas bumiayu brebes oleh pamongnya dengan alasan aplikasi siaknya ngga muncul apa memang prosedur dan syaratnya seperti itu
2018-03-22 14:23:00.000,Lagi gangguan kah min @LAPOR1708 pic.twitter.com/15tGRPNuoS
2018-03-22 14:12:00.000,@LAPOR1708 verifikasi no telepon gagal terus ga pernah masuk kode verifikasi ya ke no hp yg didaftrakan
2018-03-22 14:10:00.000,Selamat Hari Air Sedunia! #HariAirSedunia
2018-03-22 14:08:00.000,Halo Siti mohon sampaikan laporan kamu melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaknalnjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/yKRxLcZ0i4
2018-03-22 14:01:00.000,Stau sya yg nmanya surat edaran dri kcmatan hrus ada cap kcamatan
2018-03-22 13:56:00.000,Halo Pradja mohon sampaikan laporan Anda melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaknlanjuti oleh instansi terkait. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/vEurRS6sBK
2018-03-22 13:54:00.000,Halo apakah saat ini pemda Anda sudah terhubung dengan LAPOR!?
2018-03-22 12:02:00.000,Status belum terdaftar SITI RUSLIANA PGSD S1 NIM 0110143776LULUS 07 MEI 2015 pjj mohon bantuannya
2018-03-22 11:09:00.000,Mohon penuntasan amar putusan korban pejabat pakpak bharat  sumut di segerakan @LAPOR1708
2018-03-22 10:55:00.000,halooooooo... apakah ada yg mengoperasikan akun ini? @LAPOR1708 @ganjarpranowo @jokowi
2018-03-22 10:44:00.000,Asyikkkkk....BANCAKAN lagi
2018-03-22 10:33:00.000,@LAPOR1708 @PansusKPK @Humas_MA https:// twitter.com/korbanpejabat/ status/971358204901732352 …
2018-03-22 10:32:00.000,@LAPOR1708 @KSPgoid @OmbudsmanRI137 @DPDRI @fahiraidris https:// twitter.com/korbanpejabat/ status/973436126730977280 …
2018-03-22 10:31:00.000,@posbakum @LAPOR1708 @KomisiYudisial https:// twitter.com/korbanpejabat/ status/961211410901491713 …
2018-03-22 09:28:00.000,Harus ya tebang pohon jam-jam nya rush hour.. Ga bisa tunggu malam yah? Ckckck.. @LAPOR1708 pic.twitter.com/5dIaT1I2W2
2018-03-22 08:25:00.000,"Halo rekan-rekan LAPOR! yuk ikuti ""Lomba Vlog Kontribusi untuk Negeri"" yang diadakan @KSPgoid . Ada hadiah menarik bagi kamu yang bisa membuat vlog yang kreatif. pic.twitter.com/V4V8YidoMF"
2018-03-22 07:18:00.000,#LaporHendi @LAPOR1708
2018-03-22 07:04:00.000,nama saya ahmad saukani lubis selaku kepala keluarga.tmpt tggal saya di riau kabupaten rokan hulu kecamatan tambusai.memohon kiranya agar memasukkan saya menjadi anggota yang mendapat kartu pkh.trmksh dn mhn kiranya di mklmi.
2018-03-22 06:11:00.000,Pak Presiden @jokowi Yth harus kemanakah lagi kami harus mengadu...disaat pak mentri @hanifdhakiri tdk peduli hanya membisu #korbanphkfreeport #kamibersamalokataru
2018-03-22 05:46:00.000,@DivHumas_Polri @TMCPoldaMetro @PolriMultimedia @CCICPolri @LAPOR1708 @jokowi pic.twitter.com/hWBkySeGxS
2018-03-22 02:38:00.000,Wah parahharus diusut tuntas ini
2018-03-21 22:32:00.000,@TelkomCare @TelkomPromo kok CS anda kurang ajar ya bukannya nyari penyebab internet lambat kok malah nyalahin user dan berkesan kasar kepada pelanggan @detikcom @YLKI_ID @kemkominfo @kompascom @dokterMade @jokowi @LAPOR1708 @OmbudsmanRI137 Link: https://
2018-03-21 20:32:00.000,Assalamualaikum pak @jokowi tolong bantu & liat kami 8000an pekerja yg di PHK sepihak oleh MANAGEMENT PTFI. Inilah kami beserta anak istri mencari keadilan @ZUL_Hasan @bambangsoesatyo @lokataru_id @nurkholis_h @LAPOR1708 @KontraS @hanifdhakiri @fahiraidris #korbanphkfreeport pic.twitter.com/CuexSx14JW
2018-03-21 20:29:00.000,@pln_123 @plnntb Mohon bantuan terkait pemadaman diwilayah kami untuk di tindak lanjuti no pelanggan 45000749833 an zulkarwin alamat bumi selaparang asri 3 jl. Topaz 1 be 18 midang kecamatan gunungsari kabupaten lombok barat provinsi NTB @LAPOR1708
2018-03-21 19:16:00.000,Silakan dukung @LAPOR1708 #1382962 Traffic Light Mati Membuat Macet di Jembatan Lima https://www. lapor.go.id/id/1382962
2018-03-21 19:08:00.000,Masikah ini di sebut kritik @DivHumas_Polri @TMCPoldaMetro @PolriMultimedia @CCICPolri @LAPOR1708 @jokowi pic.twitter.com/k9T0GShaiH
2018-03-21 18:51:00.000,Uang nya kebanyakan.
2018-03-21 16:08:00.000,https://www. facebook.com/nurul.wahyuli. 5/posts/1850840271614713 …
2018-03-21 15:47:00.000,"@CCICPolri @DivHumas_Polri @LAPOR1708 @Telkomsel @simPATI @LOOP_ID barusan dapat call dari 082166962111 mengiming"" hadiah 5Juta dari Telkomsel klo di search di google sudah banyak yg lapor sejak 2012 kok sampe sekarang masih berkeliaran yaa??? Apa gunanya"
2018-03-21 14:41:00.000,Ini sudah 3 bulan bangun rumah tanpa imb jl pegangsaan dua. Taman pegangsaan indah blok f no7 kec kelapa gading kel pegangsaan dua @LAPOR1708 tolong ditindak
2018-03-21 14:12:00.000,Ini sudah 3 bulan bangun rumah tanpa imb jl pegangsaan dua. Taman pegangsaan indah blok f no7 kec kelapa gading kel pegangsaan dua @LAPOR1708
2018-03-21 13:55:00.000,Biadap oknum ini!. ini salah satu PR kita bersama @OmbudsmanRI137 @LAPOR1708 @DivHumas_Polri https:// twitter.com/CNNIDdaily/sta tus/976340758247571457 …
2018-03-21 13:51:00.000,Ngakakkk...
2018-03-21 13:43:00.000,@LAPOR1708 tanya dong kalo mau buat akun http:// lapor.go.id versi instansi bagaimana min?
2018-03-21 12:42:00.000,@LAPOR1708 coba itu tolong sampaikan ke Pengadilan Negeri Depok telpon pelayanannya tolong diangkat udah ditelpon nadanya tersambung tapi nanti beberapa detik tiba2 sibuk/tiba2 gak diangkat ... di email gak dibalas
2018-03-21 12:15:00.000,Hi @LAPOR1708 terimakasih atas informasinya. Sangat terbantu & selamat bertugas.
2018-03-21 12:05:00.000,@LAPOR1708 @jokowi https:// twitter.com/Kemenkumham_SU M/status/971679407172497408 …
2018-03-21 12:01:00.000,@LAPOR1708 @DPP_LIRA https:// twitter.com/korbanpejabat/ status/971633805726334976 …
2018-03-21 12:00:00.000,@LAPOR1708 @KSPgoid https:// twitter.com/korbanpejabat/ status/971633986421190662 …
2018-03-21 12:00:00.000,@LAPOR1708 @WikiDPR @DPDRI https:// twitter.com/korbanpejabat/ status/961211410901491713 …
2018-03-21 11:58:00.000,@LAPOR1708 @arteriadahlan @PansusKPK https:// twitter.com/korbanpejabat/ status/961101605159522309 …
2018-03-21 11:57:00.000,@LAPOR1708 @JKFC23456789 @jokowi @wapres_ri https:// twitter.com/korbanpejabat/ status/961100133726334977 …
2018-03-21 11:56:00.000,@LAPOR1708 @KSPgoid https:// twitter.com/korbanpejabat/ status/961098828182106114 …
2018-03-21 11:56:00.000,@LAPOR1708 @KomisiYudisial @KomnasHAM https:// twitter.com/korbanpejabat/ status/961097648999673856 …
2018-03-21 11:55:00.000,@LAPOR1708 @posbakum https:// twitter.com/korbanpejabat/ status/961095275178840070 …
2018-03-21 11:54:00.000,@LAPOR1708 @wiranto1947 @GeneralMoeldoko https:// twitter.com/korbanpejabat/ status/961093944800088064 …
2018-03-21 11:52:00.000,@LAPOR1708 @KejaksaanRI https:// twitter.com/korbanpejabat/ status/961091388896174081 …
2018-03-21 11:51:00.000,@LAPOR1708 https:// twitter.com/korbanpejabat/ status/961090002137567235 …
2018-03-21 11:51:00.000,Mohon perhatian @LAPOR1708 https:// twitter.com/korbanpejabat/ status/961088628481982465 …
2018-03-21 10:19:00.000,Untuk tahu laporan Anda sudah ditindaklanjuti atau belum dapat dengan membuka laporan yang Anda kirimkan. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-21 10:18:00.000,Siap sudah kami udah agar didisposisi oleh PLN. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-21 10:00:00.000,Halo Atik terima kasih sudah melapor. Sebaiknya laporan tersebut dihapus agar tidak diproses kembali. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-21 09:55:00.000,DAHANA Hadiri Sosialisasi @LAPOR1708 versi 3. http:// bumn.go.id/dahana/berita/ 1-DAHANA-Hadiri-Sosialisasi-LAPOR-versi-3 … pic.twitter.com/TVjwVGBCsi
2018-03-21 09:46:00.000,Dukung @SatgasDanaDesa Kalau boleh saran min laporan masyarakat yg masuk melalui canal2 aduan sprti @LAPOR1708 dll. Krna di sana bisa jadi acuan dan langkah awal pemeriksaan.. sebab ada beberapa daerah diduga praktek penyelewengan dana desa melibatkan oknum2 di atasnya
2018-03-21 07:15:00.000,Pagi ini serasa jakarta banget nih jalan raya legok-karawaci. trailer terperosok lobang.terimak kasih @pln_123 utk lobangnya terima kasih @PemKabTangerang CC: @LAPOR1708 @OmbudsmanRI137 @AboutTNG pic.twitter.com/QfQzbVOzzS
2018-03-21 07:09:00.000,maaf salah copy tracking ID yang saya maksud laporan dengan TRACKING ID#: 1952491. terima kasih
2018-03-20 23:27:00.000,@LAPOR1708 @lalinjalantolid @OFFICIAL_JSMR
2018-03-20 21:38:00.000,Mohon bantuannya anjing (di)liar(kan) setiap mlm berkeliaran tepatnya di Jln. pondok Kelapa Barat RT. 001/04 Pondok Kelapa Jakara Timur. yg punya ssh dihubungi pihak RT dan RW tapi tidak di gubris mohon bantuan ditertibkan sangat mengganggu pejalan kaki@LAPOR1708 pic.twitter.com/O7tkgZlmiN
2018-03-20 20:21:00.000,Assalamualaikum pak @hanifdhakiri bapak jgn takut dgn FREEPORT REPUBLIK INDONESIA bapak yg punya Andiltegas & tangkas membela / melindungi kamu buruh 8000an pekrja freeport yg di PHK @bambangsoesatyo @KomisiIX @DPR_RI @Oesman_Sapta @LAPOR1708 @lokataru_id #korbanphkfreeport https:// twitter.com/lokataru_id/st atus/975704557597544449 …
2018-03-20 18:49:00.000,"@LAPOR1708 tanggal 18 Maret saya membuat Laporan tentang paspor anak saya yg belum selesai status laporan "" sedang dlm verifikasi"" tapi hari ini paspor sdh beres apakah saya harus menghapus laporan saya?"
